0.66,759.5,318.5,220.5,3.5,5.0,0.4,1.0,15.23,17.95
0.74,686.0,245.0,220.5,3.5,5.0,0.1,2.0,10.45,13.79
0.66,759.5,318.5,220.5,3.5,5.0,0.4,2.0,15.3,18.15
0.82,612.5,318.5,147.0,7.0,2.0,0.25,5.0,25.7,26.53
0.98,514.5,294.0,110.25,7.0,2.0,0.25,1.0,28.15,29.79
0.62,808.5,367.5,220.5,3.5,5.0,0.25,2.0,14.6,15.3
0.79,637.0,343.0,147.0,7.0,4.0,0.4,3.0,42.49,38.81
0.69,735.0,294.0,220.5,3.5,4.0,0.1,3.0,11.1,14.67
0.66,759.5,318.5,220.5,3.5,2.0,0.1,1.0,11.68,13.9
0.79,637.0,343.0,147.0,7.0,4.0,0.4,2.0,42.74,38.84
0.82,612.5,318.5,147.0,7.0,3.0,0.25,2.0,25.98,26.96
0.98,514.5,294.0,110.25,7.0,4.0,0.25,3.0,28.17,30.1
0.82,612.5,318.5,147.0,7.0,2.0,0.0,0.0,17.05,23.77
0.69,735.0,294.0,220.5,3.5,5.0,0.1,5.0,11.16,14.39
0.64,784.0,343.0,220.5,3.5,5.0,0.25,1.0,17.37,21.08
0.86,588.0,294.0,147.0,7.0,2.0,0.4,1.0,31.89,35.99
0.82,612.5,318.5,147.0,7.0,2.0,0.25,2.0,25.74,28.27
0.71,710.5,269.5,220.5,3.5,2.0,0.0,0.0,6.37,11.27
0.71,710.5,269.5,220.5,3.5,3.0,0.4,1.0,14.6,17.51
0.98,514.5,294.0,110.25,7.0,2.0,0.1,5.0,24.35,25.64
0.9,563.5,318.5,122.5,7.0,5.0,0.4,5.0,35.24,37.27
0.76,661.5,416.5,122.5,7.0,2.0,0.25,3.0,35.99,36.07
0.66,759.5,318.5,220.5,3.5,4.0,0.1,2.0,11.33,15.0
0.82,612.5,318.5,147.0,7.0,5.0,0.1,4.0,24.24,25.16
0.9,563.5,318.5,122.5,7.0,4.0,0.25,2.0,32.33,32.77
0.82,612.5,318.5,147.0,7.0,2.0,0.25,3.0,24.7,28.77
0.76,661.5,416.5,122.5,7.0,5.0,0.1,1.0,32.21,33.67
0.9,563.5,318.5,122.5,7.0,2.0,0.1,5.0,29.83,29.82
0.86,588.0,294.0,147.0,7.0,3.0,0.4,1.0,32.39,30.66
0.64,784.0,343.0,220.5,3.5,4.0,0.25,1.0,17.52,21.09
0.64,784.0,343.0,220.5,3.5,2.0,0.1,4.0,15.4,19.24
0.62,808.5,367.5,220.5,3.5,3.0,0.4,5.0,16.44,17.11
0.9,563.5,318.5,122.5,7.0,5.0,0.4,2.0,35.69,40.66
0.98,514.5,294.0,110.25,7.0,4.0,0.25,4.0,28.15,30.19
0.69,735.0,294.0,220.5,3.5,5.0,0.1,3.0,11.14,14.4
0.82,612.5,318.5,147.0,7.0,5.0,0.4,5.0,29.92,32.54
0.79,637.0,343.0,147.0,7.0,3.0,0.4,2.0,43.1,39.41
0.66,759.5,318.5,220.5,3.5,3.0,0.0,0.0,7.1,12.23
0.82,612.5,318.5,147.0,7.0,3.0,0.1,5.0,23.89,24.77
0.71,710.5,269.5,220.5,3.5,3.0,0.25,4.0,12.49,15.09
0.76,661.5,416.5,122.5,7.0,5.0,0.0,0.0,23.93,29.4
0.66,759.5,318.5,220.5,3.5,4.0,0.1,5.0,11.22,14.65
0.66,759.5,318.5,220.5,3.5,3.0,0.4,2.0,15.29,17.89
0.62,808.5,367.5,220.5,3.5,4.0,0.1,5.0,12.8,13.99
0.86,588.0,294.0,147.0,7.0,4.0,0.25,4.0,29.08,33.93
0.82,612.5,318.5,147.0,7.0,3.0,0.25,4.0,24.96,29.43
0.66,759.5,318.5,220.5,3.5,5.0,0.4,3.0,14.9,18.22
0.69,735.0,294.0,220.5,3.5,3.0,0.4,2.0,14.71,17.01
0.86,588.0,294.0,147.0,7.0,2.0,0.25,2.0,29.34,33.37
0.64,784.0,343.0,220.5,3.5,2.0,0.4,3.0,18.48,20.78
0.66,759.5,318.5,220.5,3.5,2.0,0.1,2.0,11.45,14.86
0.9,563.5,318.5,122.5,7.0,3.0,0.25,2.0,33.27,32.64
0.74,686.0,245.0,220.5,3.5,2.0,0.25,2.0,12.35,14.73
0.76,661.5,416.5,122.5,7.0,3.0,0.1,3.0,33.28,34.11
0.86,588.0,294.0,147.0,7.0,2.0,0.1,2.0,26.48,30.91
0.9,563.5,318.5,122.5,7.0,2.0,0.4,2.0,35.84,38.35
0.71,710.5,269.5,220.5,3.5,2.0,0.4,3.0,14.07,16.11
0.82,612.5,318.5,147.0,7.0,4.0,0.25,1.0,26.97,27.25
0.71,710.5,269.5,220.5,3.5,5.0,0.4,4.0,14.66,17.74
0.62,808.5,367.5,220.5,3.5,5.0,0.4,3.0,16.74,16.0
0.86,588.0,294.0,147.0,7.0,2.0,0.25,4.0,29.47,29.45
0.9,563.5,318.5,122.5,7.0,2.0,0.1,3.0,28.07,34.14
0.69,735.0,294.0,220.5,3.5,3.0,0.4,1.0,14.7,17.0
0.9,563.5,318.5,122.5,7.0,2.0,0.1,4.0,29.06,29.34
0.76,661.5,416.5,122.5,7.0,3.0,0.1,4.0,32.38,33.62
0.79,637.0,343.0,147.0,7.0,5.0,0.4,3.0,42.08,38.23
0.98,514.5,294.0,110.25,7.0,3.0,0.4,3.0,32.69,33.24
0.86,588.0,294.0,147.0,7.0,5.0,0.25,4.0,29.88,28.31
0.79,637.0,343.0,147.0,7.0,4.0,0.1,5.0,36.77,43.14
0.79,637.0,343.0,147.0,7.0,5.0,0.4,5.0,40.79,44.87
0.64,784.0,343.0,220.5,3.5,3.0,0.4,5.0,18.19,20.21
0.74,686.0,245.0,220.5,3.5,2.0,0.25,5.0,12.12,14.48
0.98,514.5,294.0,110.25,7.0,3.0,0.25,5.0,28.58,29.77
0.74,686.0,245.0,220.5,3.5,3.0,0.25,3.0,12.03,13.79
0.69,735.0,294.0,220.5,3.5,4.0,0.25,2.0,12.73,15.66
0.86,588.0,294.0,147.0,7.0,2.0,0.4,5.0,32.31,29.69
0.86,588.0,294.0,147.0,7.0,2.0,0.25,5.0,29.71,28.02
