4773.18,1093.61,0.22911,43.4832,680115.1,68.2395,2634.01,13.0,42.0283,3.335
15019.1,4632.49,0.30843,210.099,2090486.2,254.281,5339.97,282.0,24.6828,1.35
12496.1,3505.31,0.28051,169.75,1740266.0,200.005,4771.1,62.0,28.2337,3.541
6894.15,2011.2,0.29172,62.8154,914230.75,93.3319,3554.76,64.0,37.5266,4.588
3836.19,1447.79,0.3774,38.5201,519245.0,56.3902,1409.99,19.0,44.1132,2.167
8123.33,2927.72,0.3604,70.773,1115797.6,118.697,3963.12,83.0,35.9645,8.332
15128.3,4038.74,0.26696,187.504,2138482.2,211.001,5701.27,66.0,22.9694,1.291
8091.43,3209.61,0.39666,68.0477,1082993.1,126.12,3245.72,59.0,37.5056,15.028
8284.66,2400.29,0.28972,66.7629,1103831.6,105.37,3911.8,39.0,35.3121,15.944
14159.6,3207.06,0.22649,178.543,1986972.4,201.693,4068.69,139.0,32.0401,1.454
13120.0,3644.57,0.27778,133.076,1825106.5,160.167,5148.0,155.0,26.9538,12.503
14334.8,4521.94,0.31545,179.592,1983764.6,271.231,5084.89,114.0,26.0061,7.224
7967.73,2528.71,0.31736,75.277,1092433.6,99.3456,3040.51,99.0,38.5039,5.585
5722.53,1468.53,0.25662,52.9061,781948.3,80.7613,2446.88,82.0,41.2854,11.719
5932.07,1263.74,0.21303,54.7057,819819.94,80.4059,2692.94,17.0,40.7779,1.123
11307.4,3168.67,0.28022,134.104,1548867.6,155.617,4706.2,87.0,29.4399,13.465
7141.63,2013.16,0.28189,73.2303,961570.4,107.363,3396.88,71.0,37.3136,4.314
7404.72,3128.59,0.42251,66.9697,1050391.4,115.717,3394.01,110.0,37.1352,14.783
11828.3,3277.92,0.27712,159.646,1664539.9,229.253,4202.0,74.0,25.2153,1.767
9305.03,2987.17,0.32102,88.3375,1303299.4,129.763,3308.55,36.0,37.7603,13.799
6525.73,2166.58,0.332,58.4799,941304.8,90.9861,3401.5,56.0,39.4101,14.334
6523.38,2315.76,0.35499,66.2632,907676.06,101.645,3519.61,38.0,37.1045,15.778
6974.4,2166.64,0.31065,53.5844,909426.56,115.196,5778.44,21.0,40.5868,2.85
12506.4,2885.27,0.2307,139.779,1742431.2,153.1,4502.87,50.0,30.4373,2.891
7019.82,2081.09,0.29645,65.0661,969205.44,92.9956,3118.32,48.0,39.4787,2.463
7808.7,3261.29,0.41764,86.2236,1078941.5,124.395,3544.86,67.0,37.6993,15.321
9658.52,2431.77,0.25177,73.9381,1329584.5,122.304,4033.73,50.0,34.0849,4.869
8336.41,2306.88,0.27672,90.117,1159023.8,111.85,4038.04,42.0,35.4523,3.653
6437.43,1840.74,0.28594,61.6685,897784.0,94.5444,3259.32,44.0,37.9003,12.831
10293.0,3015.09,0.29292,92.8658,1466637.4,123.653,3769.79,81.0,34.6836,15.019
8771.11,2773.13,0.31616,92.3868,1184407.9,120.515,4256.29,119.0,33.3719,2.949
3931.44,1165.88,0.29655,33.5129,538975.3,48.1519,1399.03,17.0,44.3056,1.398
9042.9,2479.64,0.2742,110.408,1239761.9,149.851,4076.62,80.0,33.6863,1.352
5319.74,1322.49,0.2486,46.3581,741298.5,66.3708,2937.62,13.0,40.8602,2.628
8063.76,2233.32,0.27695,89.7823,1114869.4,97.7978,4015.28,29.0,34.4246,2.879
12866.3,2307.42,0.17933,171.551,1743001.5,202.423,4722.38,106.0,28.7998,1.826
11532.4,4098.48,0.35538,98.7846,1615390.4,186.043,4566.71,59.0,31.9135,20.021
11944.3,4565.73,0.38225,128.041,1686036.0,189.016,4917.31,139.0,28.3152,13.742
