0.76,661.5,416.5,122.5,7.0,4.0,0.0,0.0,24.77,29.79
0.64,784.0,343.0,220.5,3.5,3.0,0.25,4.0,16.69,19.76
0.79,637.0,343.0,147.0,7.0,5.0,0.1,1.0,35.94,43.33
0.62,808.5,367.5,220.5,3.5,4.0,0.25,1.0,15.08,15.77
0.9,563.5,318.5,122.5,7.0,4.0,0.1,4.0,28.86,32.83
0.79,637.0,343.0,147.0,7.0,5.0,0.4,4.0,42.96,39.56
0.9,563.5,318.5,122.5,7.0,5.0,0.25,3.0,32.29,32.46
0.98,514.5,294.0,110.25,7.0,5.0,0.4,4.0,32.74,33.88
0.62,808.5,367.5,220.5,3.5,2.0,0.4,5.0,16.54,16.88
0.82,612.5,318.5,147.0,7.0,2.0,0.4,4.0,28.93,28.2
0.76,661.5,416.5,122.5,7.0,5.0,0.25,4.0,36.26,37.51
0.71,710.5,269.5,220.5,3.5,2.0,0.1,3.0,10.77,14.14
0.98,514.5,294.0,110.25,7.0,4.0,0.4,1.0,32.49,32.83
0.9,563.5,318.5,122.5,7.0,5.0,0.25,4.0,33.28,33.16
0.82,612.5,318.5,147.0,7.0,3.0,0.4,3.0,29.67,30.65
0.66,759.5,318.5,220.5,3.5,2.0,0.25,2.0,13.05,15.89
0.86,588.0,294.0,147.0,7.0,5.0,0.1,2.0,25.36,31.9
0.62,808.5,367.5,220.5,3.5,5.0,0.25,3.0,13.99,14.35
0.66,759.5,318.5,220.5,3.5,5.0,0.4,2.0,15.3,18.15
0.9,563.5,318.5,122.5,7.0,3.0,0.25,4.0,31.69,37.12
0.79,637.0,343.0,147.0,7.0,3.0,0.4,3.0,41.3,44.18
