236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88456
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.798115
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.786922
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.298573
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.98727
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29664
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0,74.49788
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.398216
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.294678
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.294678
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.109606
491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,37.92118
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.868101
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.179663
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.201008
290.35,0.0,96.18,168.08,9.41,961.18,865.0,100.0,48.97348
233.81,0.0,94.58,197.89,4.567,947.04,852.16,56.0,27.661777
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730315
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.133877
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.098106
277.05,0.0,97.39,160.6,11.83,973.9,875.61,3.0,23.138815
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.914284
387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21206
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,50.69717
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75117
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100.0,52.958652
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,43.6983
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14.0,26.772352
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.029846
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.69562
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.859646
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.0764
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536403
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,3.0,21.022123
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,59.494884
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365.0,41.05278
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.701588
491.0,26.0,123.0,201.0,3.93,822.0,699.0,56.0,61.855846
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.364914
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28.0,12.45952
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.227667
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100.0,48.670113
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14.0,24.98661
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69899
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610657
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.22221
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.041248
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,3.0,21.911547
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.419422
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,100.0,66.42412
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28.0,13.461329
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.3679
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.978416
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3.0,13.817099
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38287
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.520624
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923779
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.219732
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.5070148
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.178104
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3.0,28.096148
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89582
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,28.0,26.400036
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.772232
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89582
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19815
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.691435
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,28.0,24.903873
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100.0,45.36752
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.42476
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.990788
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7.0,46.89816
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.713677
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.049192
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360.0,44.296074
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.6175
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.392363
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90.0,50.52687
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.520624
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.675566
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.541049
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.126324
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.76312
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.19657
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3.0,9.445821
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.627043
528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.833508
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.017708
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.083138
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,35.754257
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.944084
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.30053
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14.0,21.504757
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.639177
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,47.13258
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,43.56523
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.280888
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3.0,19.415644
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392212
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.637455
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,54.096287
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91.0,66.59649
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859148
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28.0,44.27815
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,55.495922
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,32.95695
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28.0,33.30652
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.109882
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,65.90908
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,41.0514
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365.0,52.90832
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.062004
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573355
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.222171
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.575263
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,56.095768
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.840002
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.215588
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.048403
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.742445
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.52631
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42476
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,28.0,37.40407
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3.0,7.3980775
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,3.0,10.031876
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.58737
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788401
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.27555
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.990507
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.400055
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.848715
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,45.69847
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28.0,36.349865
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.29102
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3.0,13.1207285
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.748322
222.36,0.0,96.67,189.29,4.46,967.08,870.32,28.0,24.890083
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.524231
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.396259
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.277489
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28.0,47.81378
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91.0,57.598824
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.744774
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.375973
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,35.101223
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.294537
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852753
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180.0,42.620647
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,49.80085
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.892233
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28.0,40.230923
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.725649
194.68,0.0,100.52,170.17,7.48,998.0,901.8,100.0,44.27815
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.782066
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.903233
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3.0,17.995323
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021225
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.363224
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.253946
249.1,0.0,98.75,158.11,12.8,987.76,889.01,3.0,15.361526
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.785364
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.76521
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.551083
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,46.23419
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.7822056
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,33.019005
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,31.971003
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.178795
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.388466
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28.0,61.094467
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,40.856968
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.076761
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.133358
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.827251
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035535
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.522724
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.935368
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90.0,37.72192
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.337723
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.05347
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89582
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0,43.798275
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28.0,45.939785
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28.0,63.142212
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100.0,51.0557
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.16693
250.0,0.0,95.69,187.42,5.53,956.86,861.17,28.0,29.219994
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.244453
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.559565
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.638265
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14.0,22.718235
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,100.0,58.60546
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.989208
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,41.93462
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28.0,46.24729
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.096926
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28.0,31.267736
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.59923
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,49.18515
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819847
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72331
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.148186
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.401215
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,73.69809
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100.0,56.812824
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14.0,30.385208
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04191
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,36.964188
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.45595
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,17.953955
222.36,0.0,96.67,189.29,4.46,967.08,870.32,100.0,40.71356
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.551083
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28.0,39.84482
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.691435
222.36,0.0,96.67,189.29,4.46,967.08,870.32,14.0,24.448818
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.10413
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.609736
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.243795
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56.0,64.900375
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.61908
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.043137
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42346
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.43491
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,56.0,44.140255
249.1,0.0,98.75,158.11,12.8,987.76,889.01,56.0,42.030457
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00066
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28.0,35.865852
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280437
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3.0,23.524921
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28.0,44.5236
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,66.10007
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,29.726068
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.275581
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.957472
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,56.0,39.26566
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.06547
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.810863
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28.0,44.519466
252.31,0.0,98.75,146.25,14.17,987.76,889.01,56.0,55.82687
284.0,15.0,141.0,179.0,5.46,842.0,801.0,56.0,44.52045
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.264738
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,21.480625
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28.0,23.744175
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.454556
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.638095
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,25.10382
387.0,20.0,94.0,157.0,11.61,938.0,845.0,28.0,46.68442
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28.0,28.98557
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.416683
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.20023
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10538
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,31.116053
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100.0,44.2092
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28.0,33.30169
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.1761465
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93523
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.0,74.69783
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843729
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32953
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,22.897497
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,68.75061
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28.0,28.6298
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76378
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.52402
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.415644
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28.0,33.729164
295.71,0.0,95.64,171.54,8.87,955.14,859.2,100.0,52.04165
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56.0,36.30091
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.735401
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.30478
250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.655663
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3.0,13.624045
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.24927
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.458571
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.326412
252.31,0.0,98.75,146.25,14.17,987.76,889.01,28.0,50.600643
