190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,53.692253
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,42.13112
446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.007175
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.253946
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28.0,40.230923
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.535193
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664356
387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.126324
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.20023
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.375973
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.454556
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28.0,39.056057
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.415644
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28.0,28.021683
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,39.300133
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,38.40795
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437788
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.782066
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,100.0,37.342022
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,56.061295
491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,37.92118
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.126324
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.76312
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89582
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.535713
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32953
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.690395
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.56865
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.96385
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28.0,47.401474
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365.0,41.05278
