148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.95947
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.140083
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,49.773273
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.9355
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29664
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28.0,51.33149
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.05204
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.09125
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28.0,68.49944
233.81,0.0,94.58,197.89,4.567,947.04,852.16,3.0,10.383509
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.126984
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3.0,15.437367
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.53906
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3.0,24.400557
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.199448
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,43.057777
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.284355
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56.0,46.64305
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942375
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3.0,11.852093
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.541569
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56.0,51.72449
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27737
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.680202
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54027
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28.0,68.29949
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.848196
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3.0,9.13142
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827711
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.30117
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.855091
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,50.94883
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.720463
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.649546
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.23621
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.245093
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216896
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.796155
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.691094
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.362564
233.81,0.0,94.58,197.89,4.567,947.04,852.16,14.0,22.139074
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.89608
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.09329
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56.0,32.85353
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100.0,49.97322
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.92523
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.435549
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.955654
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,100.0,47.73932
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91.0,73.298195
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699337
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.989208
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231705
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,36.588425
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72397
194.68,0.0,100.52,170.17,7.48,998.0,901.8,28.0,37.26618
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.345657
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.267337
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,36.562912
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270.0,55.064312
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28.0,28.468464
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.203206
