0.98,514.5,294.0,110.25,7.0,5.0,0.1,1.0,24.59,26.29
0.64,784.0,343.0,220.5,3.5,4.0,0.25,2.0,17.02,20.48
0.74,686.0,245.0,220.5,3.5,5.0,0.0,0.0,6.04,11.17
0.98,514.5,294.0,110.25,7.0,5.0,0.4,2.0,32.72,33.78
0.66,759.5,318.5,220.5,3.5,4.0,0.1,1.0,11.7,13.88
0.98,514.5,294.0,110.25,7.0,2.0,0.1,3.0,24.28,25.68
0.79,637.0,343.0,147.0,7.0,3.0,0.1,1.0,37.12,35.28
0.64,784.0,343.0,220.5,3.5,3.0,0.4,2.0,18.88,22.07
0.86,588.0,294.0,147.0,7.0,4.0,0.0,0.0,19.34,23.49
0.64,784.0,343.0,220.5,3.5,4.0,0.25,5.0,16.76,20.19
0.9,563.5,318.5,122.5,7.0,5.0,0.4,1.0,35.96,40.99
0.74,686.0,245.0,220.5,3.5,5.0,0.1,2.0,10.45,13.79
0.9,563.5,318.5,122.5,7.0,3.0,0.25,3.0,32.4,35.1
0.82,612.5,318.5,147.0,7.0,5.0,0.25,3.0,25.17,26.41
0.71,710.5,269.5,220.5,3.5,4.0,0.1,5.0,10.67,14.26
0.69,735.0,294.0,220.5,3.5,3.0,0.1,1.0,11.13,14.61
0.69,735.0,294.0,220.5,3.5,2.0,0.1,1.0,11.11,14.28
0.79,637.0,343.0,147.0,7.0,4.0,0.25,4.0,38.33,44.16
0.76,661.5,416.5,122.5,7.0,3.0,0.4,4.0,40.4,39.67
0.74,686.0,245.0,220.5,3.5,2.0,0.4,3.0,13.97,16.08
0.71,710.5,269.5,220.5,3.5,2.0,0.1,2.0,10.64,13.67
0.64,784.0,343.0,220.5,3.5,3.0,0.1,2.0,15.18,19.34
0.98,514.5,294.0,110.25,7.0,5.0,0.25,1.0,28.41,29.49
0.9,563.5,318.5,122.5,7.0,3.0,0.25,1.0,33.48,33.17
0.98,514.5,294.0,110.25,7.0,2.0,0.25,4.0,28.7,29.61
0.71,710.5,269.5,220.5,3.5,2.0,0.4,5.0,12.43,15.59
0.74,686.0,245.0,220.5,3.5,5.0,0.4,3.0,13.78,16.6
0.76,661.5,416.5,122.5,7.0,3.0,0.4,5.0,39.72,39.8
0.86,588.0,294.0,147.0,7.0,5.0,0.25,4.0,29.88,28.31
0.82,612.5,318.5,147.0,7.0,3.0,0.25,3.0,25.48,27.76
0.9,563.5,318.5,122.5,7.0,5.0,0.25,5.0,32.46,35.62
0.74,686.0,245.0,220.5,3.5,2.0,0.4,1.0,14.52,16.94
0.79,637.0,343.0,147.0,7.0,2.0,0.25,3.0,39.04,45.13
0.86,588.0,294.0,147.0,7.0,2.0,0.25,3.0,28.4,33.52
0.98,514.5,294.0,110.25,7.0,5.0,0.25,3.0,28.63,30.19
0.64,784.0,343.0,220.5,3.5,3.0,0.4,3.0,18.71,20.72
0.98,514.5,294.0,110.25,7.0,5.0,0.4,3.0,32.75,34.0
0.82,612.5,318.5,147.0,7.0,5.0,0.25,2.0,24.94,29.88
0.82,612.5,318.5,147.0,7.0,5.0,0.25,1.0,26.19,31.39
0.64,784.0,343.0,220.5,3.5,5.0,0.25,5.0,16.92,20.29
0.64,784.0,343.0,220.5,3.5,3.0,0.0,0.0,10.54,16.8
0.98,514.5,294.0,110.25,7.0,2.0,0.4,3.0,32.82,32.78
0.98,514.5,294.0,110.25,7.0,2.0,0.1,1.0,24.58,26.47
0.74,686.0,245.0,220.5,3.5,5.0,0.25,3.0,11.69,14.76
0.76,661.5,416.5,122.5,7.0,4.0,0.25,2.0,36.86,37.28
0.9,563.5,318.5,122.5,7.0,2.0,0.25,3.0,31.63,36.35
0.62,808.5,367.5,220.5,3.5,3.0,0.4,2.0,17.23,17.38
0.9,563.5,318.5,122.5,7.0,5.0,0.25,4.0,33.28,33.16
0.79,637.0,343.0,147.0,7.0,5.0,0.1,4.0,37.1,35.29
0.66,759.5,318.5,220.5,3.5,3.0,0.1,1.0,11.69,13.72
0.74,686.0,245.0,220.5,3.5,4.0,0.1,5.0,10.34,13.72
0.66,759.5,318.5,220.5,3.5,4.0,0.4,4.0,15.09,18.36
0.66,759.5,318.5,220.5,3.5,2.0,0.25,1.0,13.17,16.39
0.74,686.0,245.0,220.5,3.5,4.0,0.25,1.0,12.41,15.28
0.9,563.5,318.5,122.5,7.0,4.0,0.25,1.0,32.84,32.71
0.86,588.0,294.0,147.0,7.0,4.0,0.25,4.0,29.08,33.93
0.71,710.5,269.5,220.5,3.5,3.0,0.1,5.0,10.7,13.75
0.76,661.5,416.5,122.5,7.0,4.0,0.1,4.0,33.09,33.89
0.86,588.0,294.0,147.0,7.0,4.0,0.4,5.0,31.12,36.26
0.74,686.0,245.0,220.5,3.5,3.0,0.1,2.0,10.46,13.72
0.62,808.5,367.5,220.5,3.5,3.0,0.0,0.0,8.49,12.22
0.9,563.5,318.5,122.5,7.0,5.0,0.1,2.0,27.9,34.2
0.82,612.5,318.5,147.0,7.0,4.0,0.4,1.0,29.53,28.99
0.66,759.5,318.5,220.5,3.5,2.0,0.4,5.0,14.96,17.64
0.71,710.5,269.5,220.5,3.5,4.0,0.1,1.0,10.7,13.87
0.82,612.5,318.5,147.0,7.0,4.0,0.4,2.0,28.64,28.95
0.82,612.5,318.5,147.0,7.0,5.0,0.1,3.0,23.87,24.93
0.62,808.5,367.5,220.5,3.5,4.0,0.0,0.0,8.45,12.08
0.82,612.5,318.5,147.0,7.0,5.0,0.25,4.0,26.0,27.34
0.76,661.5,416.5,122.5,7.0,2.0,0.25,2.0,36.95,36.87
0.76,661.5,416.5,122.5,7.0,5.0,0.1,4.0,32.31,34.05
0.9,563.5,318.5,122.5,7.0,3.0,0.1,2.0,29.68,29.44
0.64,784.0,343.0,220.5,3.5,2.0,0.25,2.0,17.14,20.47
0.9,563.5,318.5,122.5,7.0,5.0,0.1,4.0,29.79,29.92
0.66,759.5,318.5,220.5,3.5,2.0,0.1,3.0,11.59,13.46
0.64,784.0,343.0,220.5,3.5,2.0,0.4,1.0,19.52,22.72
0.66,759.5,318.5,220.5,3.5,3.0,0.4,4.0,15.29,17.82
