7.79,43.13,1019.67,85.35,484.42
11.28,40.55,1006.23,97.78,475.14
20.76,69.05,1001.89,77.86,442.82
28.62,63.77,1012.82,55.77,441.97
12.28,42.34,1019.19,95.8,467.03
5.56,45.87,1006.99,96.48,476.61
20.46,54.2,1011.4,84.0,448.1
11.23,41.17,1019.36,56.85,475.85
27.0,71.25,1002.66,70.59,437.22
25.03,57.5,1014.96,62.23,449.48
29.17,67.45,1014.1,46.85,435.08
29.1,50.05,1005.87,51.53,438.66
14.1,41.04,1026.11,74.25,465.89
13.93,44.9,1022.15,85.93,470.59
12.34,40.1,1015.77,92.26,470.92
5.01,39.4,1003.69,91.9,475.34
24.73,70.72,1009.82,88.79,439.3
22.59,70.32,1007.07,74.39,437.39
5.74,37.8,1021.37,74.47,490.81
31.43,69.89,1014.8,56.22,426.15
27.51,71.29,1009.43,76.92,430.42
13.41,45.0,1022.31,76.29,475.9
22.97,42.48,1012.84,64.71,466.7
13.16,43.41,1016.43,79.47,465.6
20.98,47.43,1007.39,68.15,450.0
14.26,43.34,1017.24,81.54,464.62
18.6,68.28,1003.27,84.21,446.98
28.08,73.42,1012.17,62.74,434.0
18.45,42.44,1013.45,63.52,459.79
18.48,46.48,1007.53,82.57,461.49
7.84,43.52,1022.23,96.51,483.79
24.86,72.39,1001.15,90.24,440.85
8.97,44.03,1013.16,80.39,474.61
22.94,58.05,1012.27,80.12,433.77
7.32,41.22,1015.42,97.25,484.21
28.52,70.72,1009.64,66.76,437.72
29.96,70.04,1010.15,54.47,427.1
21.36,52.3,1007.95,79.38,448.13
8.34,40.96,1023.28,89.45,483.92
25.13,59.44,1012.38,77.92,445.59
30.0,61.5,1009.4,48.63,435.6
13.25,34.03,1018.94,72.1,470.46
18.21,41.23,993.11,62.29,457.53
14.6,42.32,1015.71,77.03,464.67
20.3,59.8,1015.24,78.75,453.29
24.53,74.78,1009.9,78.34,446.3
16.45,41.48,1016.64,45.21,454.69
15.09,41.76,1022.4,76.22,463.27
21.16,50.66,1014.13,72.77,455.86
5.82,40.78,1024.82,96.01,470.02
28.9,68.84,1011.64,64.44,437.06
10.61,37.5,1008.8,100.13,472.9
11.3,40.55,1005.97,97.99,476.72
24.35,58.79,1010.13,72.1,448.19
10.86,37.5,1013.36,75.56,473.75
23.48,66.44,1011.28,61.11,443.21
14.55,40.73,1018.36,89.12,458.82
6.86,42.49,1007.95,93.96,486.14
30.18,61.5,1009.8,36.81,436.92
13.84,42.18,1015.74,79.76,468.66
13.77,42.86,1012.86,88.83,471.94
20.19,62.26,1011.37,89.69,443.58
29.13,62.26,1010.51,52.94,436.37
24.78,50.78,1008.81,62.97,443.98
26.75,64.79,1017.79,54.31,438.4
15.34,36.99,1007.87,94.59,464.58
12.62,34.03,1019.06,74.78,471.55
27.69,73.91,1005.23,75.71,435.08
26.93,56.9,1006.25,77.79,444.7
14.05,40.35,1011.52,66.21,475.54
14.79,41.04,1025.32,75.81,456.97
14.85,40.69,1014.91,72.64,469.3
18.63,45.87,1007.98,79.9,453.79
21.87,49.39,1019.99,67.05,451.97
26.03,70.32,1008.81,71.35,438.15
18.39,52.08,1006.53,100.09,449.96
15.47,38.73,1001.13,77.61,467.96
18.22,39.63,1005.11,79.0,465.78
29.75,73.5,1011.13,67.31,433.63
25.43,69.13,1002.2,86.44,431.53
26.81,56.57,1013.68,61.6,442.94
27.19,64.27,1013.06,58.13,444.54
21.08,46.93,1014.49,63.33,453.87
26.09,49.3,1003.79,66.19,439.82
23.23,71.77,1005.01,88.1,432.8
29.5,71.14,1011.27,52.81,430.85
7.64,39.85,1012.78,88.09,481.53
31.13,64.05,1011.51,61.27,439.24
12.79,41.62,1010.52,81.83,466.91
22.03,64.79,1017.95,76.2,450.25
24.84,56.89,1012.15,67.24,440.36
20.39,64.15,1021.31,62.35,457.37
18.7,66.51,1015.14,79.23,458.73
4.78,42.85,1013.07,94.72,479.09
25.46,56.89,1012.59,62.9,443.5
7.31,43.02,1014.19,86.43,484.82
10.07,40.92,1021.43,97.15,467.01
10.66,37.5,1009.42,95.86,472.86
15.75,39.99,1007.02,77.44,464.95
23.13,72.24,1010.92,92.3,437.67
29.86,69.34,1009.61,61.27,438.5
21.71,60.77,1017.95,85.07,444.59
28.68,70.72,1009.43,71.33,435.45
6.18,41.55,1001.58,98.79,484.87
18.24,49.5,1014.37,79.36,464.13
18.89,43.56,1012.79,38.63,463.91
27.02,61.86,1012.38,70.28,442.67
19.45,41.1,1001.88,52.16,458.26
27.53,67.83,1009.4,53.73,429.05
22.43,63.94,1012.76,93.24,444.53
21.65,56.89,1013.13,66.07,445.93
28.61,52.84,1006.0,45.73,437.39
19.45,58.95,1017.79,93.46,445.1
19.62,43.56,1012.89,37.6,463.33
4.65,35.19,1018.23,94.78,489.36
10.2,41.46,1020.23,84.54,481.46
22.5,64.69,1007.03,74.92,440.73
24.16,60.29,1018.09,63.49,446.17
21.97,58.95,1017.78,76.95,443.61
20.71,46.63,1013.1,74.49,453.05
24.28,71.98,1006.34,90.45,432.47
31.14,67.32,1013.93,38.37,436.64
8.51,40.78,1023.51,89.84,471.11
16.2,45.76,1014.73,89.84,460.87
26.23,59.07,1008.2,78.93,440.18
30.72,69.13,1009.94,61.66,435.83
