7.148,21.0,38997.68,2678.067,9124.007,332.373,332.373,808.938,288.0,684.766,2.977,0.998,15.464,1.036,42.913,0.85,0.988,0.995
7.148,21.0,38976.516,2678.076,9140.492,332.15,332.15,834.848,288.0,696.236,2.954,0.998,15.379,1.035,44.355,0.878,0.952,0.993
9.3,27.0,72759.8,3560.377,9739.965,644.737,644.737,1073.373,288.0,776.131,4.538,0.998,22.958,1.051,89.504,1.772,0.985,0.978
5.14,15.0,21627.107,1924.322,8471.33,175.221,175.221,702.245,288.0,634.972,2.086,0.998,11.124,1.026,24.919,0.493,0.985,0.986
4.161,12.0,14720.542,1547.456,7750.09,113.76,113.76,636.149,288.0,605.192,1.661,0.998,8.918,1.023,17.006,0.337,0.98,0.988
2.088,6.0,3505.332,1347.903,6840.485,22.963,22.963,530.034,288.0,563.409,1.217,0.998,6.531,1.019,19.623,0.173,0.957,0.993
8.206,24.0,50995.37,3087.552,9311.801,438.108,438.108,932.974,288.0,735.282,3.581,0.998,18.515,1.041,61.034,1.208,0.966,0.983
9.3,27.0,72753.516,3560.347,9720.84,644.822,644.822,1059.179,288.0,771.427,4.558,0.998,23.112,1.052,88.585,1.754,1.0,0.976
8.206,24.0,50995.06,3087.547,9313.179,438.108,438.108,931.546,288.0,735.273,3.578,0.998,18.47,1.041,60.877,1.205,0.965,0.985
3.144,9.0,8375.298,1386.736,7043.497,60.307,60.307,585.489,288.0,579.023,1.392,0.998,7.554,1.02,12.31,0.244,0.986,0.98
7.148,21.0,38985.355,2678.074,9130.442,332.148,332.148,841.647,288.0,695.724,2.967,0.998,15.608,1.035,45.031,0.892,0.96,0.981
7.148,21.0,38986.754,2678.087,9132.695,332.132,332.132,814.077,288.0,688.35,2.965,0.998,15.352,1.036,43.09,0.853,0.974,0.999
1.138,3.0,4459.398,1379.529,6628.714,9.21,9.21,571.712,288.0,562.72,1.254,0.998,6.807,1.019,5.602,0.214,0.991,0.98
3.144,9.0,8378.375,1386.753,7099.372,60.346,60.346,596.752,288.0,584.402,1.39,0.998,7.542,1.02,12.728,0.252,0.961,0.98
5.14,15.0,21632.938,1924.323,8487.408,175.307,175.307,712.533,288.0,639.544,2.081,0.998,11.108,1.026,25.4,0.503,0.967,0.985
3.144,9.0,8379.927,1386.762,7141.604,60.365,60.365,578.953,288.0,580.595,1.388,0.998,7.4,1.02,11.992,0.237,0.965,1.0
2.088,6.0,4150.752,1344.953,6860.576,22.459,22.459,548.738,288.0,566.574,1.237,0.998,6.621,1.019,22.447,0.198,0.952,0.997
6.175,18.0,29770.205,2307.145,8812.498,246.048,246.048,789.533,288.0,671.961,2.506,0.998,13.355,1.03,35.18,0.697,0.966,0.977
9.3,27.0,72778.58,3560.426,9777.908,645.047,645.047,1081.881,288.0,781.096,4.491,0.998,22.361,1.05,89.351,1.769,0.964,0.995
1.138,3.0,6743.893,1384.215,6706.117,9.521,9.521,627.05,288.0,572.51,1.322,0.998,7.098,1.019,0.0,0.281,0.974,0.996
7.148,21.0,38978.047,2678.077,9137.962,332.058,332.058,839.928,288.0,697.073,2.957,0.998,15.463,1.035,44.754,0.886,0.952,0.988
4.161,12.0,14724.144,1547.471,7806.726,113.799,113.799,636.107,288.0,607.443,1.656,0.998,8.822,1.023,16.941,0.335,0.963,0.997
1.138,3.0,3632.694,1311.857,6665.159,5.418,5.418,561.172,288.0,558.831,1.211,0.998,6.489,1.019,31.372,0.223,0.975,1.0
2.088,6.0,6662.721,1385.511,6766.843,29.882,29.882,596.471,288.0,570.429,1.328,0.998,7.186,1.02,3.65,0.249,0.992,0.985
3.144,9.0,8377.132,1386.746,7076.726,60.327,60.327,592.192,288.0,582.226,1.391,0.998,7.547,1.02,12.559,0.249,0.971,0.98
9.3,27.0,72772.484,3560.427,9779.316,644.924,644.924,1094.836,288.0,784.28,4.492,0.998,22.509,1.049,90.55,1.792,0.958,0.988
1.138,3.0,1733.572,1397.574,6699.654,10.275,10.275,487.282,288.0,553.048,1.159,0.998,6.215,1.019,0.0,0.11,0.971,0.989
5.14,15.0,21625.168,1924.318,8464.95,175.209,175.209,703.081,288.0,634.551,2.089,0.998,11.164,1.026,24.992,0.495,0.989,0.983
4.161,12.0,14719.219,1547.448,7722.168,113.742,113.742,645.757,288.0,606.693,1.664,0.998,9.028,1.022,17.48,0.346,0.982,0.976
3.144,9.0,8377.824,1386.749,7092.032,60.337,60.337,587.357,288.0,581.346,1.39,0.998,7.503,1.02,12.357,0.245,0.971,0.986
1.138,3.0,305.706,1332.396,6714.84,6.616,6.616,460.882,288.0,547.941,1.094,0.998,5.85,1.019,14.834,0.089,0.95,0.994
7.148,21.0,39001.637,2678.042,9119.366,332.421,332.421,824.604,288.0,688.159,2.982,0.998,15.671,1.036,44.097,0.873,0.984,0.982
2.088,6.0,4010.543,1389.655,6793.017,30.596,30.596,527.204,288.0,562.776,1.245,0.998,6.712,1.02,0.0,0.157,0.98,0.984
2.088,6.0,6839.849,1363.978,6823.76,25.963,25.963,633.426,288.0,580.443,1.324,0.998,7.235,1.019,16.914,0.289,0.951,0.977
7.148,21.0,38996.18,2678.065,9123.814,332.365,332.365,820.455,288.0,688.044,2.977,0.998,15.559,1.036,43.717,0.866,0.981,0.988
4.161,12.0,14718.693,1547.446,7715.357,113.742,113.742,643.073,288.0,605.68,1.664,0.998,9.023,1.023,17.365,0.344,0.986,0.977
6.175,18.0,29762.29,2306.772,8799.223,246.024,246.024,762.425,288.0,663.088,2.511,0.998,13.224,1.031,33.603,0.665,0.991,0.99
4.161,12.0,14725.284,1547.474,7819.646,113.796,113.796,643.675,288.0,610.057,1.655,0.998,8.849,1.022,17.272,0.342,0.954,0.993
6.175,18.0,29761.422,2306.781,8804.609,245.918,245.918,780.957,288.0,668.851,2.509,0.998,13.331,1.03,34.701,0.687,0.976,0.98
9.3,27.0,72763.85,3560.391,9755.847,644.756,644.756,1086.811,288.0,780.504,4.52,0.998,22.845,1.05,90.406,1.79,0.972,0.979
