297.16,0.0,117.54,174.8,9.52,1022.8,753.45,3.0,21.911547
238.05,0.0,94.11,186.66,7.0,949.91,847.01,3.0,19.93275
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,36.43881
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.957582
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28.0,39.84482
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100.0,66.94812
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,52.124386
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28.0,39.056057
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819847
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100.0,39.231186
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.030577
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,25.10382
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0,26.965406
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335935
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.855091
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,38.40795
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63356
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.699646
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14.0,36.990387
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14.0,24.98661
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.255646
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.436848
356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28.0,58.998463
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.797733
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28.0,46.24729
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,39.162235
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.823193
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.798115
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3.0,17.22311
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365.0,43.6983
387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68442
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.629982
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3.0,23.524921
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.398216
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.718822
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.416075
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.848196
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.559565
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.725649
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,33.398216
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.989208
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.215588
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28.0,38.63065
295.71,0.0,95.64,171.54,8.87,955.14,859.2,14.0,35.232224
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28.0,28.991087
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.646948
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14493
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3.0,28.599464
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56.0,46.64305
233.81,0.0,94.58,197.89,4.567,947.04,852.16,28.0,22.835445
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.76312
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.92184
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04191
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28.0,56.69561
233.81,0.0,94.58,197.89,4.567,947.04,852.16,3.0,10.383509
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7.0,42.795776
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,14.0,21.063492
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192062
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,56.0,44.39536
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,53.692253
