-0.7865325,0.62351376,-0.06621722,0.3699006,1.3307832,-0.40012765,0.89145154,0.5572519,0.9645076
-0.32723168,0.6701099,1.4817944,1.1765893,-1.3067563,-1.174652,1.0141035,1.036348,0.5804598
0.26591253,-1.077326,-1.3972851,-0.84373164,-0.006807709,-1.0256984,0.42616853,-0.083163835,1.1484278
-0.79698277,1.0101345,0.43421453,0.12638897,0.11780384,-0.09911091,1.5308928,0.5228349,0.66565186
-0.532926,-0.5829025,-0.9852488,0.028094882,-0.47192463,-0.6740014,1.1502256,1.4275323,0.89342076
1.0502985,-0.9249222,0.73927647,-0.7763507,1.4267904,0.9390263,0.59460455,-1.3952708,0.5788195
-1.5441457,-0.9323788,0.95717615,-1.2452213,1.4663811,-0.16192114,0.21284953,0.5164344,0.6325144
-1.0418712,-0.20067464,0.6819054,-0.97626704,-0.63896686,0.4157759,0.94859207,-1.421613,0.5795682
-0.7597776,0.43017325,-0.2751096,1.2859854,-1.1573515,0.85022,1.0888312,-0.24761872,0.6149761
0.8167549,0.08791976,0.7166652,0.7844639,-0.68055624,1.0160172,0.06000109,-0.34947023,0.25085127
1.201575,1.1871449,-0.0037341034,-1.1241777,0.13649563,-1.1823372,-0.58759874,-0.39213875,0.48858458
-1.0605568,-1.1548492,-1.3387606,-1.4083114,1.1309586,-0.6092808,0.05531513,1.541887,1.1302084
-1.4685428,1.3940924,1.2332994,0.24141909,0.89263827,0.828373,-0.5811446,1.1493815,0.6353415
-0.72950256,-1.116267,-0.21048734,1.4140851,-0.88133836,0.53626597,-0.46255526,0.13838366,0.6415786
0.6139959,1.4855249,-0.8915347,1.4014572,0.16904616,1.1550322,0.54950637,0.81518793,0.7117196
0.06329588,-0.99751985,-0.52690333,1.3877295,0.031923816,-1.2821811,-1.0314449,-1.3818313,1.0134504
0.43755642,0.5089779,1.3583107,-0.9808403,1.5280755,0.1578955,0.64673746,0.46131858,0.6332763
-1.5280064,0.56958985,-0.24744935,-1.4951446,1.341973,-1.2570208,-0.6612335,-0.2045661,0.5374987
-0.756708,0.047058344,1.4313916,-0.06465695,-1.3859422,0.21722057,0.61197466,0.85955787,0.51366115
0.812996,0.53230757,0.27299783,-1.3441283,0.16726567,0.78670603,-1.0709292,-0.3836658,0.7585814
-1.4926249,0.11893469,-0.4251255,0.18650378,1.2828869,0.6519561,-0.84951067,0.01411869,1.3565147
0.028953739,-1.349436,-0.925131,1.2689153,0.44680327,-1.5409527,-1.2888998,-1.0920398,1.0082746
-1.0636582,-0.5935118,0.99155474,-0.5396382,0.927464,0.46797225,0.46659154,0.17773356,0.67328393
1.1927416,-0.9766902,1.143758,-0.2251597,1.1100602,0.48478416,1.1044112,-1.0575047,0.41318476
1.2064067,-1.2461195,0.9106304,-0.15761244,-1.0370098,1.5442446,0.8048902,-0.98634684,0.33004394
-1.3481095,-0.025961738,-0.19510712,-0.31630754,-1.4606434,0.43406385,0.09057472,0.8920379,0.49075663
0.74676627,1.2199923,0.51998144,0.26221743,-0.7751762,0.13745762,0.96075803,-0.9300403,0.3909565
0.16567911,0.27413428,-0.82599,0.781548,1.1227552,-0.0033487855,0.53317803,0.2877488,1.059902
-0.7062172,0.83337957,0.67300844,0.18956046,1.2297994,-0.22726114,-0.9598031,-1.07676,0.88063574
