5.14,15.0,21634.027,1924.318,8489.597,175.268,175.268,721.122,288.0,642.194,2.08,0.998,11.154,1.026,25.848,0.512,0.96,0.98
2.088,6.0,3436.135,1348.188,6808.852,23.002,23.002,531.565,288.0,563.239,1.215,0.998,6.567,1.019,19.666,0.173,0.962,0.985
9.3,27.0,72769.21,3560.414,9775.06,644.949,644.949,1097.194,288.0,784.47,4.498,0.998,22.624,1.049,90.89,1.799,0.959,0.984
2.088,6.0,6082.53,1391.457,6802.91,30.994,30.994,576.124,288.0,568.824,1.312,0.998,7.039,1.02,0.0,0.222,0.985,0.992
7.148,21.0,38983.13,2678.078,9132.431,332.117,332.117,842.664,288.0,696.501,2.964,0.998,15.581,1.035,45.058,0.892,0.957,0.982
5.14,15.0,21624.307,1924.328,8464.75,175.217,175.217,691.47,288.0,631.227,2.089,0.998,11.086,1.027,24.363,0.482,0.997,0.991
6.175,18.0,29790.441,2307.476,8819.181,246.265,246.265,781.341,288.0,670.195,2.505,0.998,13.265,1.03,34.664,0.686,0.967,0.984
2.088,6.0,4436.213,1344.686,6870.266,22.42,22.42,556.211,288.0,567.974,1.245,0.998,6.662,1.019,22.745,0.207,0.95,0.999
4.161,12.0,14719.083,1547.455,7740.54,113.738,113.738,619.392,288.0,600.146,1.662,0.998,8.826,1.023,16.24,0.321,0.995,1.0
4.161,12.0,14724.815,1547.473,7814.631,113.799,113.799,641.424,288.0,609.234,1.655,0.998,8.843,1.022,17.175,0.34,0.957,0.994
8.206,24.0,50994.426,3087.527,9316.466,438.029,438.029,923.252,288.0,734.006,3.572,0.998,18.306,1.041,60.105,1.19,0.965,0.993
1.138,3.0,1321.095,1386.822,6689.857,9.625,9.625,474.641,288.0,550.472,1.141,0.998,6.118,1.019,0.0,0.096,0.972,0.989
4.161,12.0,14722.362,1547.462,7775.144,113.775,113.775,642.436,288.0,607.936,1.659,0.998,8.915,1.022,17.266,0.342,0.968,0.987
7.148,21.0,38991.707,2678.081,9128.308,332.184,332.184,813.114,288.0,687.011,2.971,0.998,15.421,1.036,43.114,0.854,0.98,0.996
