1.138,3.0,2719.613,1339.945,6613.0,6.868,6.868,520.881,288.0,551.267,1.187,0.998,6.379,1.019,20.093,0.171,1.0,0.993
3.144,9.0,8375.359,1386.735,7051.535,60.312,60.312,572.893,288.0,575.562,1.392,0.998,7.478,1.021,11.796,0.234,0.995,0.991
4.161,12.0,14718.171,1547.448,7717.346,113.739,113.739,630.814,288.0,602.393,1.664,0.998,8.94,1.023,16.798,0.333,0.994,0.987
5.14,15.0,21629.074,1924.32,8476.072,175.231,175.231,707.759,288.0,637.025,2.085,0.998,11.136,1.026,25.195,0.499,0.978,0.984
1.138,3.0,967.724,1317.531,6701.543,5.81,5.81,492.11,288.0,551.903,1.119,0.998,6.008,1.019,24.091,0.132,0.951,0.993
6.175,18.0,29775.658,2307.3,8813.822,246.053,246.053,791.732,288.0,672.689,2.506,0.998,13.367,1.03,35.308,0.699,0.964,0.976
8.206,24.0,50996.5,3087.601,9320.929,438.122,438.122,933.265,288.0,737.705,3.567,0.998,18.33,1.041,60.797,1.204,0.955,0.99
3.144,9.0,8377.309,1386.747,7090.865,60.337,60.337,572.968,288.0,576.994,1.39,0.998,7.43,1.021,11.777,0.233,0.984,0.997
3.144,9.0,8375.234,1386.736,7044.497,60.312,60.312,581.777,288.0,577.958,1.392,0.998,7.533,1.02,12.16,0.241,0.989,0.983
4.161,12.0,14720.493,1547.46,7760.42,113.751,113.751,623.304,288.0,602.033,1.66,0.998,8.817,1.023,16.401,0.325,0.986,1.0
9.3,27.0,72765.44,3560.405,9780.887,645.04,645.04,1113.084,288.0,788.664,4.494,0.998,22.729,1.049,92.235,1.826,0.95,0.978
8.206,24.0,50996.055,3087.533,9316.082,438.04,438.04,949.407,288.0,740.468,3.579,0.998,18.646,1.041,62.283,1.233,0.954,0.975
1.138,3.0,317.843,1341.922,6706.134,7.084,7.084,449.421,288.0,545.234,1.096,0.998,5.831,1.019,9.381,0.075,0.961,0.998
1.138,3.0,269.362,1334.874,6714.034,6.744,6.744,457.68,288.0,547.514,1.093,0.998,5.842,1.019,13.171,0.085,0.951,0.994
5.14,15.0,21631.904,1924.339,8488.817,175.302,175.302,698.844,288.0,635.795,2.081,0.998,11.008,1.026,24.658,0.488,0.975,0.995
3.144,9.0,8378.316,1386.752,7105.091,60.343,60.343,582.136,288.0,580.257,1.389,0.998,7.46,1.02,12.14,0.24,0.972,0.992
7.148,21.0,39010.14,2677.991,9114.095,332.507,332.507,822.51,288.0,686.285,2.989,0.998,15.749,1.036,44.065,0.872,0.992,0.979
6.175,18.0,29792.04,2307.404,8824.416,246.216,246.216,779.09,288.0,670.018,2.503,0.998,13.22,1.03,34.499,0.683,0.965,0.987
6.175,18.0,29760.56,2306.817,8776.993,246.009,246.009,772.194,288.0,663.899,2.52,0.998,13.419,1.031,34.325,0.68,1.0,0.977
9.3,27.0,72778.51,3560.427,9777.577,645.103,645.103,1079.893,288.0,780.592,4.491,0.998,22.341,1.05,89.168,1.765,0.965,0.996
5.14,15.0,21639.191,1924.357,8513.716,175.316,175.316,705.108,288.0,640.116,2.073,0.998,10.921,1.026,24.887,0.493,0.954,1.0
8.206,24.0,50997.758,3087.627,9318.918,438.118,438.118,943.827,288.0,739.807,3.573,0.998,18.514,1.041,61.739,1.222,0.953,0.981
2.088,6.0,5224.767,1345.525,6753.445,22.523,22.523,560.158,288.0,561.805,1.274,0.998,6.836,1.02,22.407,0.222,0.998,0.995
5.14,15.0,21630.69,1924.344,8486.745,175.253,175.253,692.052,288.0,633.638,2.082,0.998,10.973,1.027,24.299,0.481,0.981,0.999
5.14,15.0,21632.135,1924.323,8485.492,175.252,175.252,711.482,288.0,639.049,2.082,0.998,11.111,1.026,25.352,0.502,0.969,0.985
3.144,9.0,8378.38,1386.754,7102.502,60.347,60.347,593.392,288.0,583.52,1.389,0.998,7.521,1.02,12.593,0.249,0.963,0.983
5.14,15.0,21635.83,1924.319,8494.399,175.277,175.277,722.287,288.0,643.018,2.079,0.998,11.137,1.026,25.888,0.512,0.956,0.981
4.161,12.0,14720.763,1547.455,7747.724,113.749,113.749,645.839,288.0,607.761,1.661,0.998,8.984,1.022,17.453,0.345,0.974,0.98
6.175,18.0,29761.574,2306.791,8798.342,246.018,246.018,776.274,288.0,666.963,2.511,0.998,13.331,1.03,34.453,0.682,0.983,0.981
5.14,15.0,21630.408,1924.313,8478.17,175.277,175.277,716.268,288.0,639.644,2.084,0.998,11.183,1.026,25.641,0.508,0.971,0.979
9.3,27.0,72781.49,3560.438,9786.405,645.137,645.137,1084.204,288.0,782.429,4.48,0.998,22.223,1.049,89.337,1.768,0.959,0.999
5.14,15.0,21634.527,1924.331,8494.932,175.274,175.274,712.274,288.0,640.244,2.079,0.998,11.066,1.026,25.353,0.502,0.962,0.988
1.138,3.0,268.738,1336.231,6712.894,6.807,6.807,455.614,288.0,546.955,1.093,0.998,5.836,1.019,12.542,0.082,0.953,0.995
7.148,21.0,38996.98,2678.052,9121.63,332.333,332.333,834.657,288.0,691.583,2.979,0.998,15.71,1.035,44.742,0.886,0.975,0.978
4.161,12.0,14725.238,1547.474,7819.02,113.811,113.811,641.027,288.0,609.297,1.655,0.998,8.833,1.022,17.152,0.34,0.956,0.995
1.138,3.0,5057.144,1349.669,6624.807,7.504,7.504,598.024,288.0,565.006,1.265,0.998,6.874,1.019,18.969,0.255,0.987,0.983
9.3,27.0,72771.11,3560.413,9763.424,644.809,644.809,1078.879,288.0,779.161,4.509,0.998,22.6,1.05,89.448,1.771,0.972,0.988
7.148,21.0,38974.562,2678.075,9143.516,332.095,332.095,830.522,288.0,695.731,2.95,0.998,15.293,1.035,43.997,0.871,0.951,0.998
1.138,3.0,3035.677,1370.576,6599.494,8.735,8.735,532.929,288.0,555.948,1.205,0.998,6.556,1.019,8.066,0.17,0.997,0.976
7.148,21.0,39004.45,2678.03,9118.018,332.445,332.445,819.322,288.0,686.318,2.984,0.998,15.653,1.036,43.761,0.866,0.989,0.984
9.3,27.0,72774.73,3560.417,9770.334,645.142,645.142,1080.776,288.0,780.18,4.501,0.998,22.493,1.05,89.449,1.771,0.968,0.991
8.206,24.0,50996.797,3087.615,9324.072,438.121,438.121,933.993,288.0,738.712,3.562,0.998,18.275,1.041,60.767,1.203,0.951,0.992
2.088,6.0,4190.714,1344.757,6845.597,22.423,22.423,552.204,288.0,566.993,1.238,0.998,6.657,1.019,22.466,0.201,0.954,0.993
4.161,12.0,14720.679,1547.455,7747.196,113.764,113.764,643.171,288.0,607.008,1.661,0.998,8.968,1.022,17.332,0.343,0.976,0.982
6.175,18.0,29795.14,2307.289,8834.803,246.251,246.251,771.492,288.0,668.764,2.5,0.998,13.108,1.03,33.981,0.673,0.963,0.995
7.148,21.0,38984.72,2678.075,9131.472,332.119,332.119,837.862,288.0,694.896,2.965,0.998,15.56,1.035,44.751,0.886,0.961,0.984
5.14,15.0,21628.717,1924.34,8480.255,175.286,175.286,691.38,288.0,632.786,2.084,0.998,11.002,1.027,24.291,0.481,0.986,0.997
7.148,21.0,38979.746,2678.076,9136.466,332.156,332.156,837.861,288.0,696.116,2.959,0.998,15.473,1.035,44.645,0.884,0.955,0.988
8.206,24.0,50994.984,3087.569,9325.597,437.996,437.996,929.941,288.0,738.102,3.558,0.998,18.192,1.041,60.388,1.195,0.951,0.996
7.148,21.0,38981.594,2678.078,9135.508,332.126,332.126,831.4,288.0,694.029,2.961,0.998,15.439,1.035,44.224,0.876,0.96,0.991
5.14,15.0,21627.703,1924.313,8470.611,175.218,175.218,710.597,288.0,637.262,2.087,0.998,11.185,1.026,25.372,0.502,0.98,0.98
3.144,9.0,8378.819,1386.758,7121.293,60.35,60.35,584.016,288.0,581.399,1.389,0.998,7.45,1.02,12.207,0.242,0.966,0.993
9.3,27.0,72769.72,3560.408,9764.336,645.097,645.097,1084.864,288.0,780.677,4.509,0.998,22.661,1.05,90.001,1.782,0.969,0.985
8.206,24.0,50995.67,3087.563,9312.379,438.017,438.017,933.66,288.0,735.6,3.58,0.998,18.512,1.041,61.074,1.209,0.965,0.983
4.161,12.0,14724.299,1547.471,7805.612,113.796,113.796,640.905,288.0,608.732,1.656,0.998,8.854,1.022,17.162,0.34,0.96,0.993
9.3,27.0,72772.016,3560.421,9778.552,644.769,644.769,1095.713,288.0,784.419,4.493,0.998,22.536,1.049,90.655,1.795,0.958,0.987
8.206,24.0,50993.035,3087.461,9306.693,437.969,437.969,900.724,288.0,725.684,3.584,0.998,18.249,1.042,58.529,1.159,0.988,1.0
9.3,27.0,72772.67,3560.416,9770.184,645.099,645.099,1085.64,288.0,781.332,4.502,0.998,22.561,1.05,89.922,1.78,0.966,0.988
5.14,15.0,21628.117,1924.313,8471.581,175.221,175.221,712.609,288.0,637.93,2.086,0.998,11.193,1.026,25.475,0.504,0.978,0.979
3.144,9.0,8375.843,1386.738,7064.751,60.321,60.321,566.643,288.0,574.156,1.391,0.998,7.429,1.021,11.533,0.228,0.997,0.998
8.206,24.0,50993.082,3087.451,9299.479,438.098,438.098,902.648,288.0,724.375,3.596,0.998,18.419,1.042,58.888,1.166,0.996,0.993
3.144,9.0,8375.059,1386.734,7035.612,60.309,60.309,589.153,288.0,579.815,1.393,0.998,7.583,1.02,12.462,0.247,0.985,0.976
6.175,18.0,29794.33,2307.304,8831.4,246.295,246.295,765.191,288.0,666.661,2.501,0.998,13.08,1.03,33.616,0.666,0.969,0.998
2.088,6.0,4297.975,1392.329,6734.967,31.098,31.098,532.05,288.0,561.179,1.257,0.998,6.826,1.02,0.0,0.165,1.0,0.977
9.3,27.0,72778.36,3560.431,9776.158,645.152,645.152,1076.783,288.0,779.72,4.492,0.998,22.328,1.05,88.908,1.76,0.967,0.997
3.144,9.0,8375.737,1386.738,7057.411,60.319,60.319,576.607,288.0,576.886,1.392,0.998,7.49,1.021,11.943,0.236,0.99,0.989
7.148,21.0,38986.23,2678.082,9131.586,332.202,332.202,826.013,288.0,691.527,2.966,0.998,15.465,1.035,43.937,0.87,0.968,0.991
6.175,18.0,29769.883,2307.116,8812.279,245.98,245.98,781.342,288.0,669.625,2.507,0.998,13.296,1.03,34.687,0.687,0.971,0.982
5.14,15.0,21634.236,1924.32,8490.508,175.278,175.278,720.14,288.0,642.012,2.08,0.998,11.143,1.026,25.792,0.511,0.96,0.981
8.206,24.0,50996.777,3087.601,9318.025,438.1,438.1,934.284,288.0,737.203,3.571,0.998,18.404,1.041,60.966,1.207,0.958,0.987
2.088,6.0,4171.859,1391.308,6780.192,30.905,30.905,532.526,288.0,563.482,1.251,0.998,6.772,1.02,0.0,0.163,0.983,0.981
4.161,12.0,14725.046,1547.472,7811.849,113.794,113.794,648.488,288.0,611.075,1.655,0.998,8.892,1.022,17.5,0.346,0.953,0.988
8.206,24.0,50989.6,3087.29,9294.527,437.956,437.956,918.659,288.0,727.337,3.605,0.998,18.7,1.042,60.335,1.194,0.994,0.979
5.14,15.0,21629.072,1924.34,8481.19,175.28,175.28,691.885,288.0,633.025,2.083,0.998,11.001,1.027,24.314,0.481,0.985,0.997
7.148,21.0,38986.555,2678.073,9128.912,332.182,332.182,844.774,288.0,696.241,2.968,0.998,15.66,1.035,45.277,0.896,0.96,0.978
9.3,27.0,72756.92,3560.364,9734.647,644.878,644.878,1071.921,288.0,775.436,4.544,0.998,23.032,1.051,89.49,1.772,0.988,0.976
6.175,18.0,29761.46,2306.768,8802.46,245.958,245.958,776.691,288.0,667.449,2.51,0.998,13.311,1.03,34.455,0.682,0.98,0.982
2.088,6.0,2955.504,1371.512,6825.235,27.203,27.203,500.356,288.0,559.226,1.204,0.998,6.451,1.02,6.039,0.129,0.968,0.991
6.175,18.0,29764.914,2306.968,8810.154,246.006,246.006,788.469,288.0,671.462,2.507,0.998,13.358,1.03,35.125,0.695,0.968,0.977
1.138,3.0,3716.231,1308.145,6693.633,5.337,5.337,582.833,288.0,565.527,1.212,0.998,6.55,1.019,33.388,0.241,0.95,0.99
5.14,15.0,21627.486,1924.313,8469.682,175.249,175.249,710.081,288.0,637.02,2.087,0.998,11.186,1.026,25.348,0.502,0.981,0.98
4.161,12.0,14718.734,1547.451,7727.536,113.745,113.745,629.121,288.0,602.337,1.663,0.998,8.911,1.023,16.708,0.331,0.992,0.99
6.175,18.0,29796.037,2307.256,8837.763,246.348,246.348,765.155,288.0,667.207,2.499,0.998,13.045,1.03,33.579,0.665,0.965,1.0
5.14,15.0,21628.232,1924.309,8470.726,175.258,175.258,715.088,288.0,638.539,2.086,0.998,11.215,1.026,25.612,0.507,0.977,0.977
8.206,24.0,50994.91,3087.554,9321.543,438.123,438.123,929.479,288.0,736.914,3.565,0.998,18.272,1.041,60.468,1.197,0.956,0.993
1.138,3.0,1479.742,1328.333,6628.47,6.368,6.368,511.846,288.0,554.057,1.141,0.998,6.219,1.019,23.111,0.151,0.967,0.975
3.144,9.0,8376.738,1386.744,7074.1,60.33,60.33,583.792,288.0,579.635,1.391,0.998,7.507,1.02,12.224,0.242,0.979,0.986
9.3,27.0,72761.945,3560.379,9745.46,644.997,644.997,1076.838,288.0,777.349,4.531,0.998,22.904,1.051,89.704,1.776,0.981,0.979
3.144,9.0,8375.972,1386.739,7066.273,60.322,60.322,569.451,288.0,575.057,1.391,0.998,7.442,1.021,11.647,0.231,0.994,0.996
8.206,24.0,50997.22,3087.617,9321.072,438.135,438.135,937.672,288.0,738.839,3.568,0.998,18.387,1.041,61.162,1.211,0.953,0.987
